STFIPS,NAME,YEAR,AdmAlc,AdmCoc,AdmMar,AdmHer,AdmOpi,AdmBen,AdmNMJ,RatAlc,RatCoc,RatMar,RatHer,RatOpi,RatBen,RatNMJ,lRatAlc,lRatCoc,lRatMar,lRatHer,lRatOpi,lRatBen,lRatNMJ,P017,P1824,P2565,P65
34,New Jersey,2012,21686,4482,12279,26999,8596,902,64196,245.444767627096,50.727817416980734,138.97520527958645,305.5779434272786,97.29056638026917,10.208944959865377,726.5780827533457,5.5071379019545965,3.9459956913020244,4.941465301778525,5.725472024604295,4.587928054900619,2.416712116674987,6.589721323531317,0.22959147582523,0.0884958206141235,0.53995947433667,0.141953229223976
34,New Jersey,2013,25457,4739,13957,32634,7888,850,75155,287.7298266997727,53.56293548847951,157.7501351788792,368.8484567906816,89.15476580146156,9.607194590674737,849.4455405437175,5.665491395152172,3.9993548150292204,5.067331489292937,5.913093345497611,4.501527813492847,2.361532505850931,6.7457603775032435,0.227334480470043,0.0890182306124553,0.538232226463956,0.145415062453546
34,New Jersey,2014,15082,3297,9133,24008,4522,466,55285,170.32821893172968,37.23459341054985,103.14332472506878,271.1337939340251,51.069102639522725,5.2627602454704965,624.3598716112369,5.1435811257485,3.6437406924799207,4.645768072758741,5.60629383482136,3.952571733293306,1.8346210217105032,6.438327278608288,0.225687487584234,0.0888758235909214,0.536648744295241,0.148787944529604
35,New Mexico,2010,3003,219,485,381,519,10,7497,146.26548134640225,10.666713424862502,23.622630187480883,18.557158972021064,25.278649623304286,0.4870645399480594,365.1522855990602,4.992236953483357,2.45673978065863,3.203665946385782,2.97334140722814,3.2687568080992517,0.3968040693256932,5.903049327735473,0.252547834608468,0.0978965630777803,0.516051211913988,0.133504390399763
35,New Mexico,2011,4255,288,722,464,670,10,9129,205.79206730827363,13.929051794308531,34.919359012120694,22.441250113052636,32.40439132703721,0.483647631746824,441.5219230216756,5.331713782654215,2.7033090994410482,3.5812763984006315,3.154497295754802,3.5086873681977315,0.3945036716361428,6.092490006772552,0.250181730597629,0.0986288105992346,0.514955110245059,0.136234348558077
35,New Mexico,2012,3973,189,651,556,678,13,7920,191.54843745555405,9.112170822829025,31.386366167522198,26.80617448408962,32.68810485649777,0.6267630724697213,381.8433487661687,5.26034774522178,2.3137397303422174,3.477737536939558,3.3252580997794374,3.5171448034318953,0.48659219530332787,5.94762589445842,0.247521754705183,0.0995150300195405,0.511009575493371,0.141953639781906
35,New Mexico,2013,3732,208,611,708,608,8,7515,179.4965151607701,10.004093020750318,29.387023248454057,34.052393551400115,29.242733445270158,0.3847728084903968,361.4459569756665,5.19571147099803,2.3982672963844975,3.4140156504514274,3.5568439007752204,3.4092559389349173,0.325536088992681,5.892875378975517,0.24491751192435,0.0997864991878889,0.50815598112497,0.147140007762791
35,New Mexico,2014,3048,109,327,511,620,11,5710,146.75987138288437,5.248302487117584,15.744907461352753,24.60442725612005,29.852729743237635,0.529645205121958,274.93401102239824,4.995588465444507,1.8323098247966039,2.8180941798858843,3.2427652762253616,3.4292252308206006,0.4250358164360674,5.620161746631903,0.242551503181242,0.0989892443503709,0.505697537920189,0.152761714548198
36,New York,2010,137187,36106,54262,57575,18795,3804,257175,708.0750188829295,186.35699178338365,280.06711040131734,297.16678119781517,97.00824407490987,19.63391117110706,1327.379365254852,6.5639613303605575,5.233015843910219,5.638593467870057,5.697652998398472,4.585051598345779,3.026935895692038,7.191714955849012,0.222961642336411,0.101964051774479,0.539387772945689,0.135686532943422
36,New York,2011,131532,34266,50581,56797,23589,3916,254281,675.3737361196326,175.94468602222523,259.71686697280614,291.63399089489076,121.12178832015032,20.107377297117665,1305.6496441492282,6.51674578735222,5.17583717538391,5.563435017629879,5.678922650310933,4.80501881171745,3.049622614308457,7.175221616594725,0.220591535831362,0.101844122743523,0.540364918089908,0.137199423335207
36,New York,2012,122854,30135,47206,61919,23610,4045,247395,628.6587734394201,154.20443890794704,241.55881012406,316.8470102120847,120.81522490846623,20.698754119218375,1265.9501298699704,6.4451780431901176,5.04474320855111,5.491244196950797,5.761570167052461,4.8025053467125325,3.0772548450372708,7.1443678187493,0.218255799655301,0.101265008579621,0.538857702026876,0.141621489738202
36,New York,2013,113327,27083,45323,70360,21095,3645,240436,578.2058826620685,138.18022113121145,231.24255667133983,358.9838776646619,107.6288359769193,18.597160802838157,1226.728931355609,6.361657997549743,4.935769648230009,5.447782328402505,5.886059246182483,4.687936896903754,2.9753846987456303,7.112921344402013,0.216166152187735,0.100340534677812,0.538342039389654,0.145151273744799
36,New York,2014,111139,23391,42373,79420,18130,4031,241510,566.3160883420283,119.19037981634153,215.91440998494465,404.6898364761594,92.38260810013561,20.540225772291596,1230.6300983046747,6.340916623426306,4.789076984092341,5.379502851702328,6.005588918077449,4.536705119117799,3.0699221532095975,7.116093854128377,0.214347472543308,0.0988675818370799,0.537804461330923,0.148980484288689
37,North Carolina,2010,21489,8175,13285,1824,7371,760,49207,227.00078709240293,86.35727276655004,140.3371704836229,19.267971318188046,77.86415383024347,8.028321382578353,519.8021187796486,5.429349081108144,4.4700062931776765,4.951148315843579,3.009041872484778,4.367726800537345,2.2003664567463983,6.255370159203381,0.240997003429044,0.095390613223258,0.532284996535674,0.131327386812024
