"","STATE","YEAR","P017","P1824","P2565","P65"
"336",37,"2005",0.243812265181858,0.0979021428865991,0.536680708897355,0.121604883034188
"337",37,"2006",0.242943524195185,0.0983383928040757,0.535717994408603,0.123000088592136
"338",37,"2007",0.243382210447271,0.0969214097288704,0.535844173477252,0.123852206346607
"339",37,"2008",0.241915606390883,0.0978192157237233,0.534511548427839,0.125753629457554
"340",37,"2009",0.240535385434633,0.0984349969088527,0.5333359225175,0.127693695139015
"341",38,"2000",0.249955219672815,0.114277837398349,0.488443560433193,0.147323382495643
"342",38,"2001",0.244284592105304,0.119642538595629,0.488598915285215,0.147473954013852
"343",38,"2002",0.239900778478394,0.123523899662785,0.489292788105953,0.147282533752868
"344",38,"2003",0.235444579590086,0.127978748217408,0.489792851473896,0.14678382071861
"345",38,"2004",0.231311995408753,0.131919249889484,0.49048634646854,0.146282408233223
"346",38,"2005",0.229254793070305,0.131981816746609,0.493340700739372,0.145422689443714
"347",38,"2006",0.226864812094447,0.132413130445227,0.495389746574646,0.14533231088568
"348",38,"2007",0.225579101194506,0.127075987022496,0.502239507859723,0.145105403923275
"349",38,"2008",0.224253272280171,0.125168613483908,0.504912792421784,0.145665321814137
"350",38,"2009",0.223580683581766,0.121820899652314,0.509370375717328,0.145228041048592
"351",39,"2000",0.254021567041195,0.0935093922731669,0.519640133363336,0.132828907322303
"352",39,"2001",0.25274619219622,0.0948143229132821,0.519842889564645,0.132596595325853
"353",39,"2002",0.251201076728569,0.0955949869428077,0.52068494004456,0.132518996284063
"354",39,"2003",0.249202084026394,0.0963737150177161,0.521579062069187,0.132845138886703
"355",39,"2004",0.247642843315257,0.0960144865843405,0.523417535993579,0.132925134106823
"356",39,"2005",0.245984060464159,0.0950531783113444,0.525735301814832,0.133227459409665
"357",39,"2006",0.244297183581561,0.0943471739440772,0.527122003572271,0.134233638902092
"358",39,"2007",0.242628995620004,0.0940255648726643,0.5276020071531,0.135743432354231
"359",39,"2008",0.2404580096325,0.0946090323810976,0.526932520137614,0.138000437848789
"360",39,"2009",0.238362025297132,0.0952413830430945,0.526944991090214,0.13945160056956
"361",40,"2000",0.258179723335548,0.103717470504709,0.50593090191685,0.132171904242893
"362",40,"2001",0.255319431224943,0.106606097314759,0.506188745637565,0.131885725822734
"363",40,"2002",0.253637348527405,0.108200155915026,0.506957421440609,0.131205074116959
"364",40,"2003",0.252207200678366,0.108995655215624,0.50755772217803,0.13123942192798
"365",40,"2004",0.250084462502195,0.109636157383072,0.508914162553227,0.131365217561506
"366",40,"2005",0.249483387378167,0.108124422130775,0.510855980546678,0.131536209944381
"367",40,"2006",0.248953420754628,0.106206299786594,0.512665793010192,0.132174486448586
"368",40,"2007",0.24882805696426,0.104538667035004,0.514185621689056,0.13244765431168
"369",40,"2008",0.248193773957638,0.103256603477374,0.51493332199502,0.133616300569968
"370",40,"2009",0.248202590292804,0.102176635718152,0.515218266115626,0.134402507873418
"371",41,"2000",0.247108791768862,0.0961941949577049,0.528703026613344,0.127993986660089
"372",41,"2001",0.244716959967843,0.0972788721363739,0.530426014082724,0.127578153813059
"373",41,"2002",0.242137868927861,0.0981868399601073,0.532171465783805,0.127503825328227
"374",41,"2003",0.239684487914447,0.0984820892964264,0.533811188890042,0.128022233899085
"375",41,"2004",0.237230642256272,0.0977093753318076,0.53578171282347,0.129278269588451
"376",41,"2005",0.235061034506236,0.0967142163654288,0.538123525891993,0.130101223236343
"377",41,"2006",0.233459633554107,0.0953933971744673,0.53991968689822,0.131227282373206
"378",41,"2007",0.231613223343865,0.0947465047575272,0.541118311032858,0.132521960865749
"379",41,"2008",0.229695378942821,0.0946943122755886,0.540805859134121,0.134804449647469
"380",41,"2009",0.227431077036181,0.094420784540251,0.540895604684136,0.137252533739432
"381",42,"2000",0.237610623035022,0.0895158347248936,0.516723999246836,0.156149542993248
"382",42,"2001",0.236266614196148,0.0911639755199013,0.517360965999592,0.155208444284359
"383",42,"2002",0.234768284987687,0.0924781553140204,0.518530526766172,0.154223032932121
"384",42,"2003",0.232997954367709,0.0937778644064345,0.519863660070444,0.153360521155413
"385",42,"2004",0.231503453223753,0.094534951310649,0.521662720347777,0.152298875117822
"386",42,"2005",0.229702433495931,0.0950736506615668,0.523657207756793,0.151566708085709
"387",42,"2006",0.227865200403907,0.095951189087772,0.524878527040098,0.151305083468223
"388",42,"2007",0.226009888460918,0.0966749514901261,0.525702731556199,0.151612428492757
"389",42,"2008",0.223671127000381,0.0976727849077308,0.525677305896592,0.152978782195296
"390",42,"2009",0.221438418272313,0.0988732170203534,0.526007949248346,0.153680415458988
"391",44,"2000",0.236192095731756,0.102037765598876,0.516635753921856,0.145134384747512
"392",44,"2001",0.234874785033609,0.104044678955145,0.51782258201831,0.143257953992936
"393",44,"2002",0.233293777175315,0.105775355419115,0.519441460794844,0.141489406610725
"394",44,"2003",0.231555376341075,0.105851352789305,0.522537154335404,0.140056116534216
"395",44,"2004",0.229139039568054,0.107179648960197,0.524368147897921,0.139313163573828
"396",44,"2005",0.226545908105132,0.108243532262837,0.526367242367377,0.138843317264654
"397",44,"2006",0.223261116587778,0.109856494615726,0.527557247887303,0.139325140909194
"398",44,"2007",0.220989014626672,0.110742777696335,0.528463135394844,0.139805072282149
"399",44,"2008",0.21781739009273,0.1122366476683,0.52804873540644,0.14189722683253
"400",44,"2009",0.214400282447805,0.114233812874533,0.527940124102403,0.14342578057526
"401",45,"2000",0.251139412502737,0.102176494692267,0.525615503912184,0.121068588892812
"402",45,"2001",0.24997177118299,0.102856461078058,0.525662393188675,0.121509374550276
"403",45,"2002",0.248437665462858,0.102968137407052,0.526758272990741,0.12183592413935
"404",45,"2003",0.246677526933615,0.102733611594544,0.527999080547729,0.122589780924112
"405",45,"2004",0.244390953902959,0.103348649855934,0.528882873841613,0.123377522399494
"406",45,"2005",0.24283479503062,0.102258000304439,0.530050466611243,0.124856738053698
"407",45,"2006",0.240954306105744,0.101143752866955,0.530506463398095,0.127395477629205
"408",45,"2007",0.239460769422899,0.101513013854293,0.529957854328538,0.12906836239427
"409",45,"2008",0.237164263337835,0.102130803383355,0.528892496261865,0.131812437016946
"410",45,"2009",0.235241636368073,0.102890450975539,0.52745632122203,0.134411591434358
"411",46,"2000",0.268151893777023,0.103207804785114,0.485494361270315,0.143145940167548
"412",46,"2001",0.264910841033706,0.105170111824711,0.487268659000596,0.142650388140987
"413",46,"2002",0.261432593879108,0.106856398515829,0.489595010657614,0.142115996947449
"414",46,"2003",0.25837175228386,0.108842272586218,0.491072094944673,0.141713880185249
"415",46,"2004",0.255458231870363,0.110038214113261,0.493337192820316,0.14116636119606
"416",46,"2005",0.253356252087382,0.109175711450651,0.496649228297354,0.140818808164613
"417",46,"2006",0.252009813124096,0.107821764855376,0.498931718075739,0.141236703944789
"418",46,"2007",0.251189012951872,0.104145533922082,0.503122066943482,0.141543386182564
"419",46,"2008",0.250083841806778,0.102902678432884,0.50451369249328,0.142499787267057
"420",46,"2009",0.249302722078836,0.101343506796833,0.50643750766665,0.142916263457681
"421",47,"2000",0.24539866006723,0.0968795973293916,0.534051554783817,0.123670187819561
"422",47,"2001",0.244762588229198,0.0979462122501799,0.53342280511422,0.123868394406402
"423",47,"2002",0.24411266688038,0.0979554921239396,0.534131435261852,0.123800405733829
"424",47,"2003",0.243657114832009,0.0974437960727876,0.534595332408087,0.124303756687116
"425",47,"2004",0.242495232040149,0.0973761798088891,0.535495056598851,0.124633531552111
"426",47,"2005",0.241914907502967,0.096419045921279,0.536169660879541,0.125496385696214
"427",47,"2006",0.24145549360905,0.0940927931866654,0.53727323401819,0.127178479186095
"428",47,"2007",0.24009270487507,0.0946061896842267,0.536936946856621,0.128364158584082
"429",47,"2008",0.239195724436891,0.0943097868861197,0.535720957049248,0.130773531627741
"430",47,"2009",0.237025451398101,0.0953933059827444,0.534796358843828,0.132784883775326
"431",48,"2000",0.281997721692937,0.105695772431702,0.512946621449384,0.0993598844259774
"432",48,"2001",0.280501549230094,0.107090031896438,0.513594987753535,0.0988134311199326
"433",48,"2002",0.279404388823127,0.107899305335443,0.514335953933378,0.0983603519080512
"434",48,"2003",0.278380427953771,0.108345398567133,0.514778109014095,0.0984960644650015
"435",48,"2004",0.277228392593863,0.108091118777542,0.516029835282388,0.0986506533462076
"436",48,"2005",0.27618474094639,0.106871360735035,0.517821859158457,0.0991220391601187
"437",48,"2006",0.275980903766249,0.105474884394326,0.518814208132167,0.0997300037072584
"438",48,"2007",0.275506742347038,0.103941749203161,0.520345956943658,0.100205551506142
"439",48,"2008",0.27462694020936,0.10331663049288,0.520695449951765,0.101360979345996
"440",48,"2009",0.27388809205927,0.102757219537758,0.520831928023175,0.102522760379797
"441",49,"2000",0.321535022022703,0.142458327058742,0.4508091327163,0.085197518202256
"442",49,"2001",0.318261692023742,0.143850261525628,0.452778039291243,0.0851100071593872
"443",49,"2002",0.31551628839284,0.143548626449847,0.455792826525982,0.085142258631332
"444",49,"2003",0.313745769843022,0.141253240807631,0.459597896223821,0.0854030931255262
"445",49,"2004",0.313031837373729,0.136962749523231,0.464288510064208,0.0857169030388328
"446",49,"2005",0.312439298390093,0.132938305803064,0.468049439337858,0.0865729564689861
"447",49,"2006",0.312791451379862,0.127660703375599,0.472093722171429,0.0874541230731097
"448",49,"2007",0.313924456047666,0.123190258015988,0.475544183303525,0.0873411026328209
"449",49,"2008",0.314400631761802,0.120004701413315,0.477277566260075,0.088317100564808
"450",49,"2009",0.314990961735259,0.117269419601303,0.478368933778509,0.0893706848849296
"451",50,"2000",0.242035176126689,0.093169821101083,0.537347978570187,0.127447024202041
"452",50,"2001",0.238540531799687,0.0961169377824747,0.537766467447319,0.127576062970519
"453",50,"2002",0.234694739715522,0.0984495695776369,0.538952492680058,0.127903198026784
"454",50,"2003",0.230988350073965,0.101290264105992,0.53919185314425,0.128529532675793
"455",50,"2004",0.227558394631565,0.103108465608466,0.539866434378629,0.12946670538134
"456",50,"2005",0.223647207488551,0.104488784076366,0.541174955530694,0.130689052904389
"457",50,"2006",0.219509963203894,0.105260623029353,0.542161401976587,0.133068011790166
"458",50,"2007",0.216037056462025,0.104829176831371,0.543306051026415,0.135827715680189
"459",50,"2008",0.21244859016488,0.104327318229082,0.543447018429835,0.139777073176203
"460",50,"2009",0.208781131115191,0.104240121507577,0.544032892831021,0.142945854546211
"461",51,"2000",0.24506963801629,0.096470821018892,0.546551789892703,0.111907751072115
"462",51,"2001",0.243742812600978,0.0981928944390404,0.546075065410714,0.111989227549267
"463",51,"2002",0.243073675086694,0.098705027520035,0.546012123444446,0.112209173948826
"464",51,"2003",0.241924740636492,0.0998123110741353,0.545475165729444,0.112787782559929
"465",51,"2004",0.241046073378971,0.100831039752795,0.545287285593416,0.112835601274818
"466",51,"2005",0.239705006067621,0.101344510865297,0.545182757794699,0.113767725272383
"467",51,"2006",0.238002795252632,0.101843628746143,0.54543653831744,0.114717037683785
"468",51,"2007",0.236664430396078,0.101546381112115,0.545624693587924,0.116164494903883
"469",51,"2008",0.234679509634013,0.10117960103637,0.545372206738856,0.118768682590762
"470",51,"2009",0.2327967027747,0.100919424416318,0.545551018131989,0.120732854676993
"471",53,"2000",0.256553239380954,0.0953022343918767,0.535840888234386,0.112303637992783
"472",53,"2001",0.253524470398057,0.0979758164512151,0.536574034009598,0.11192567914113
"473",53,"2002",0.250754706974102,0.0995426734314231,0.537770872102716,0.111931747491759
"474",53,"2003",0.248173076686792,0.100454201796657,0.538807673184401,0.11256504833215
"475",53,"2004",0.246130179027926,0.0999761274518928,0.540760959724988,0.113132733795193
"476",53,"2005",0.243537753074207,0.0994132457983109,0.543010928826388,0.114038072301094
"477",53,"2006",0.24124714927733,0.098732127897597,0.544814404199943,0.11520631862513
"478",53,"2007",0.239814460441375,0.097358590080115,0.546302479561136,0.116524469917375
"479",53,"2008",0.237770051069522,0.0978949079969907,0.54585506057315,0.118479980360338
"480",53,"2009",0.236133554388155,0.0978004105332403,0.545087414543484,0.120978620535121
"481",54,"2000",0.221946507539204,0.0957421081437349,0.528987211548731,0.15332417276833
"482",54,"2001",0.219434454207399,0.0968142322899881,0.530042781467026,0.153708532035586
"483",54,"2002",0.217993767634459,0.0967091204565823,0.531577244886768,0.15371986702219
"484",54,"2003",0.216554148193313,0.0965196063554774,0.532853646895235,0.154072598555975
"485",54,"2004",0.21572770444133,0.0956085481585389,0.534548385356395,0.154115362043736
"486",54,"2005",0.214464551341066,0.0938922005699558,0.537146002289491,0.154497245799487
"487",54,"2006",0.213706677345518,0.0920197471213056,0.538847603166892,0.155425972366285
"488",54,"2007",0.213004320488187,0.0908507501423079,0.539401827211006,0.156743102158499
"489",54,"2008",0.212034928897849,0.0902945699365868,0.539048312512566,0.158622188652999
"490",54,"2009",0.210542950305097,0.0909326081368132,0.538900569603983,0.159623871954107
"491",55,"2000",0.255013073132317,0.0972934680486543,0.516813828956797,0.130879629862231
"492",55,"2001",0.252937809272893,0.0988476622645226,0.517841583847112,0.130372944615473
"493",55,"2002",0.250739096467653,0.100128334106497,0.519015044915101,0.130117524510749
"494",55,"2003",0.247938431921577,0.10171990342391,0.520188063847972,0.130153600806541
"495",55,"2004",0.245672218448009,0.102188673031284,0.521872947280263,0.130266161240444
"496",55,"2005",0.243387233631305,0.101969180150756,0.524098629575819,0.13054495664212
"497",55,"2006",0.241819366741041,0.101223005008377,0.525906496547384,0.131051131703198
"498",55,"2007",0.240412598972513,0.0995518444421671,0.5279917658434,0.132043790741921
"499",55,"2008",0.2385346488457,0.098512922186082,0.528958006706617,0.133994422261601
"500",55,"2009",0.236787526564295,0.0976781113033367,0.530078331155508,0.13545603097686
"501",56,"2000",0.260517904106818,0.101434351608335,0.520944770382359,0.117102973902488
"502",56,"2001",0.255150538656079,0.104739243556646,0.52183634316304,0.118273874624235
"503",56,"2002",0.250981466630135,0.107888331796719,0.522856222888422,0.118273978684725
"504",56,"2003",0.246660562157739,0.110713413168657,0.523061735653576,0.119564289020028
"505",56,"2004",0.243513138717674,0.111898111591692,0.524425168825353,0.120163580865281
"506",56,"2005",0.241214259457714,0.110263985514152,0.527572317404995,0.120949437623138
"507",56,"2006",0.240162474386177,0.108275441150867,0.530433335182822,0.121128749280134
"508",56,"2007",0.240728692257645,0.105809570816414,0.532379467390573,0.121082269535369
"509",56,"2008",0.240843669820875,0.104348924901519,0.532696142977751,0.122111262299855
"510",56,"2009",0.241064140280182,0.102591582403175,0.533799171565291,0.122545105751352
